,window,level_1,0
13888,78,4,5
13889,78,5,7
13890,78,6,6
13892,78,8,8
13893,78,9,9
13894,78,10,10
13895,78,11,17
13896,78,12,11
13899,78,15,13
13900,78,16,12
13901,78,17,14
13902,78,18,15
13903,78,19,16
13905,78,21,18
13906,78,22,20
13908,78,24,19
14062,79,0,1
14063,79,1,2
14064,79,2,3
14065,79,3,4
14066,79,4,5
14067,79,5,7
14068,79,6,6
14070,79,8,8
14071,79,9,9
14072,79,10,10
14073,79,11,17
14074,79,12,11
14077,79,15,13
14078,79,16,12
14079,79,17,14
14080,79,18,15
14081,79,19,16
14083,79,21,18
14084,79,22,20
14086,79,24,19
14240,80,0,1
14241,80,1,2
14242,80,2,3
14243,80,3,4
14244,80,4,5
14245,80,5,7
14246,80,6,6
14248,80,8,8
14249,80,9,9
14250,80,10,10
14251,80,11,17
14252,80,12,11
14255,80,15,13
14256,80,16,12
14257,80,17,14
14258,80,18,15
14259,80,19,16
14261,80,21,18
14262,80,22,20
14264,80,24,19
14418,81,0,1
14419,81,1,2
14420,81,2,3
14421,81,3,4
14422,81,4,5
14423,81,5,7
14424,81,6,6
14426,81,8,8
14427,81,9,9
14428,81,10,10
14429,81,11,17
14430,81,12,11
14433,81,15,13
14434,81,16,12
14435,81,17,14
14436,81,18,15
14437,81,19,16
14439,81,21,18
14440,81,22,20
14442,81,24,19
14596,82,0,1
14597,82,1,2
14598,82,2,3
14599,82,3,4
14600,82,4,5
14601,82,5,7
14602,82,6,6
14604,82,8,8
14605,82,9,9
14606,82,10,10
14607,82,11,17
14608,82,12,11
14611,82,15,13
14612,82,16,12
14613,82,17,14
14614,82,18,15
14615,82,19,16
14617,82,21,18
14618,82,22,20
14620,82,24,19
14774,83,0,1
14775,83,1,2
14776,83,2,3
14777,83,3,4
14778,83,4,5
14779,83,5,7
14780,83,6,6
14782,83,8,8
14783,83,9,9
14784,83,10,10
14785,83,11,17
14786,83,12,11
14789,83,15,13
14790,83,16,12
14791,83,17,14
14792,83,18,15
14793,83,19,16
14795,83,21,18
14796,83,22,20
14798,83,24,19
14952,84,0,1
14953,84,1,2
14954,84,2,3
14955,84,3,4
14956,84,4,5
14957,84,5,7
14958,84,6,6
14960,84,8,8
14961,84,9,9
14962,84,10,10
14963,84,11,17
14964,84,12,11
14967,84,15,13
14968,84,16,12
14969,84,17,14
14970,84,18,15
14971,84,19,16
14973,84,21,18
14974,84,22,20
14976,84,24,19
15130,85,0,1
15131,85,1,2
15132,85,2,3
15133,85,3,4
15134,85,4,5
15135,85,5,7
15136,85,6,6
15138,85,8,8
15139,85,9,9
15140,85,10,10
15141,85,11,17
15142,85,12,11
15145,85,15,13
15146,85,16,12
15147,85,17,14
15148,85,18,15
15149,85,19,16
15151,85,21,18
15152,85,22,20
15154,85,24,19
15308,86,0,1
15309,86,1,2
15310,86,2,3
15311,86,3,4
15312,86,4,5
15313,86,5,7
15314,86,6,6
15316,86,8,8
15317,86,9,9
15318,86,10,10
15319,86,11,17
15320,86,12,11
15323,86,15,13
15324,86,16,12
15325,86,17,14
15326,86,18,15
15327,86,19,16
15329,86,21,18
15330,86,22,20
15332,86,24,19
15486,87,0,1
15487,87,1,2
15488,87,2,3
15489,87,3,4
15490,87,4,5
15491,87,5,7
15492,87,6,6
15494,87,8,8
15495,87,9,9
15496,87,10,10
15497,87,11,17
15498,87,12,11
15501,87,15,13
15502,87,16,12
15503,87,17,14
15504,87,18,15
15505,87,19,16
15507,87,21,18
15508,87,22,20
15510,87,24,19
15664,88,0,1
15665,88,1,2
15666,88,2,3
15667,88,3,4
15668,88,4,5
15669,88,5,7
15670,88,6,6
15672,88,8,8
15673,88,9,9
15674,88,10,10
15675,88,11,17
15676,88,12,11
15679,88,15,13
15680,88,16,12
15681,88,17,14
15682,88,18,15
15683,88,19,16
15685,88,21,18
15686,88,22,20
15688,88,24,19
15842,89,0,1
15843,89,1,2
15844,89,2,3
15845,89,3,4
15846,89,4,5
15847,89,5,7
15848,89,6,6
15850,89,8,8
15851,89,9,9
15852,89,10,10
15853,89,11,17
15854,89,12,11
15857,89,15,13
15858,89,16,12
15859,89,17,14
15860,89,18,15
15861,89,19,16
15863,89,21,18
15864,89,22,20
15866,89,24,19
16020,90,0,1
16021,90,1,2
16022,90,2,3
16023,90,3,4
16024,90,4,5
16025,90,5,7
16026,90,6,6
16028,90,8,8
16029,90,9,9
16030,90,10,10
16031,90,11,17
16032,90,12,11
16035,90,15,13
16036,90,16,12
16037,90,17,14
16038,90,18,15
16039,90,19,16
16041,90,21,18
16042,90,22,20
16044,90,24,19
16198,91,0,1
16199,91,1,2
16200,91,2,3
16201,91,3,4
16202,91,4,5
16203,91,5,7
16204,91,6,6
16206,91,8,8
16207,91,9,9
16208,91,10,10
16209,91,11,17
16210,91,12,11
16213,91,15,13
16214,91,16,12
16215,91,17,14
16216,91,18,15
16217,91,19,16
16219,91,21,18
16220,91,22,20
16222,91,24,19
16376,92,0,1
16377,92,1,2
16378,92,2,3
16379,92,3,4
16380,92,4,5
16381,92,5,7
16382,92,6,6
16384,92,8,8
16385,92,9,9
16386,92,10,10
16387,92,11,17
16388,92,12,11
16391,92,15,13
16392,92,16,12
16393,92,17,14
16394,92,18,15
16395,92,19,16
16397,92,21,18
16398,92,22,20
16400,92,24,19
16554,93,0,1
16555,93,1,2
16556,93,2,3
16557,93,3,4
16558,93,4,5
16559,93,5,7
16560,93,6,6
16562,93,8,8
16563,93,9,9
16564,93,10,10
16565,93,11,17
16566,93,12,11
16569,93,15,13
16570,93,16,12
16571,93,17,14
16572,93,18,15
16573,93,19,16
16575,93,21,18
16576,93,22,20
16578,93,24,19
16732,94,0,1
16733,94,1,2
16734,94,2,3
16735,94,3,4
16736,94,4,5
16737,94,5,7
16738,94,6,6
16740,94,8,8
16741,94,9,9
16742,94,10,10
16743,94,11,17
16744,94,12,11
16747,94,15,13
16748,94,16,12
16749,94,17,14
16750,94,18,15
16751,94,19,16
16753,94,21,18
16754,94,22,20
16756,94,24,19
16910,95,0,1
16911,95,1,2
16912,95,2,3
16913,95,3,4
16914,95,4,5
16915,95,5,7
16916,95,6,6
16918,95,8,8
16919,95,9,9
16920,95,10,10
16921,95,11,17
16922,95,12,11
16925,95,15,13
16926,95,16,12
16927,95,17,14
16928,95,18,15
16929,95,19,16
16931,95,21,18
16932,95,22,20
16934,95,24,19
17088,96,0,1
17089,96,1,2
17090,96,2,3
17091,96,3,4
17092,96,4,5
17093,96,5,7
17094,96,6,6
17096,96,8,8
17097,96,9,9
17098,96,10,10
17099,96,11,17
17100,96,12,11
17103,96,15,13
17104,96,16,12
17105,96,17,14
17106,96,18,15
17107,96,19,16
17109,96,21,18
17110,96,22,20
17112,96,24,19
17266,97,0,1
17267,97,1,2
17268,97,2,3
17269,97,3,4
17270,97,4,5
17271,97,5,7
17272,97,6,6
17274,97,8,8
17275,97,9,9
17276,97,10,10
17277,97,11,17
17278,97,12,11
17281,97,15,13
17282,97,16,12
17283,97,17,14
17284,97,18,15
17285,97,19,16
17287,97,21,18
17288,97,22,20
17290,97,24,19
17444,98,0,1
17445,98,1,2
17446,98,2,3
17447,98,3,4
17448,98,4,5
17449,98,5,7
17450,98,6,6
17452,98,8,8
17453,98,9,9
17454,98,10,10
17455,98,11,17
17456,98,12,11
17459,98,15,13
17460,98,16,12
17461,98,17,14
17462,98,18,15
17463,98,19,16
17465,98,21,18
17466,98,22,20
17468,98,24,19
17622,99,0,1
17623,99,1,2
17624,99,2,3
17625,99,3,4
17626,99,4,5
17627,99,5,7
17628,99,6,6
17630,99,8,8
17631,99,9,9
17632,99,10,10
17633,99,11,17
17634,99,12,11
17637,99,15,13
17638,99,16,12
17639,99,17,14
17640,99,18,15
17641,99,19,16
17643,99,21,18
17644,99,22,20
17646,99,24,19
17800,100,0,1
17801,100,1,2
17802,100,2,3
17803,100,3,4
17804,100,4,5
17805,100,5,7
17806,100,6,6
17808,100,8,8
17809,100,9,9
17810,100,10,10
17811,100,11,17
17812,100,12,11
17815,100,15,13
17816,100,16,12
17817,100,17,14
17818,100,18,15
17819,100,19,16
17821,100,21,18
17822,100,22,20
17824,100,24,19
17978,101,0,1
17979,101,1,2
17980,101,2,3
17981,101,3,4
17982,101,4,5
17983,101,5,7
17984,101,6,6
17986,101,8,8
17987,101,9,9
17988,101,10,10
17989,101,11,17
17990,101,12,11
17993,101,15,13
17994,101,16,12
17995,101,17,14
17996,101,18,15
17997,101,19,16
17999,101,21,18
18000,101,22,20
18002,101,24,19
18156,102,0,1
18157,102,1,2
18158,102,2,3
18159,102,3,4
18160,102,4,5
18161,102,5,7
18162,102,6,6
18164,102,8,8
18165,102,9,9
18166,102,10,10
18167,102,11,17
18168,102,12,11
18171,102,15,13
18172,102,16,12
18173,102,17,14
18174,102,18,15
18175,102,19,16
18177,102,21,18
18178,102,22,20
18180,102,24,19
18334,103,0,1
18335,103,1,2
18336,103,2,3
18337,103,3,4
18338,103,4,5
18339,103,5,7
18340,103,6,6
18342,103,8,8
18343,103,9,9
18344,103,10,10
18345,103,11,17
18346,103,12,11
18349,103,15,13
18350,103,16,12
18351,103,17,14
18352,103,18,15
18353,103,19,16
18355,103,21,18
18356,103,22,20
18358,103,24,19
18512,104,0,1
18513,104,1,2
18514,104,2,3
18515,104,3,4
18516,104,4,5
18517,104,5,7
18518,104,6,6
18520,104,8,8
18521,104,9,9
18522,104,10,10
18523,104,11,17
18524,104,12,11
18527,104,15,13
18528,104,16,12
18529,104,17,14
18530,104,18,15
18531,104,19,16
18533,104,21,18
18534,104,22,20
18536,104,24,19
18690,105,0,1
18691,105,1,2
18692,105,2,3
18693,105,3,4
18694,105,4,5
18695,105,5,7
18696,105,6,6
18698,105,8,8
18699,105,9,9
18700,105,10,10
18701,105,11,17
18702,105,12,11
18705,105,15,13
18706,105,16,12
18707,105,17,14
18708,105,18,15
18709,105,19,16
18711,105,21,18
18712,105,22,20
18714,105,24,19
18868,106,0,1
18869,106,1,2
18870,106,2,3
18871,106,3,4
18872,106,4,5
18873,106,5,7
18874,106,6,6
18876,106,8,8
18877,106,9,9
18878,106,10,10
18879,106,11,17
18880,106,12,11
18883,106,15,13
18884,106,16,12
18885,106,17,14
18886,106,18,15
18887,106,19,16
18889,106,21,18
18890,106,22,20
18892,106,24,19
19046,107,0,1
19047,107,1,2
19048,107,2,3
19049,107,3,4
19050,107,4,5
19051,107,5,7
19052,107,6,6
19054,107,8,8
19055,107,9,9
19056,107,10,10
19057,107,11,17
19058,107,12,11
19061,107,15,13
19062,107,16,12
19063,107,17,14
19064,107,18,15
19065,107,19,16
19067,107,21,18
19068,107,22,20
19070,107,24,19
19224,108,0,1
19225,108,1,2
19226,108,2,3
19227,108,3,4
19228,108,4,5
19229,108,5,7
19230,108,6,6
19232,108,8,8
19233,108,9,9
19234,108,10,10
19235,108,11,17
19236,108,12,11
19239,108,15,13
19240,108,16,12
19241,108,17,14
19242,108,18,15
19243,108,19,16
19245,108,21,18
19246,108,22,20
19248,108,24,19
19402,109,0,1
19403,109,1,2
19404,109,2,3
19405,109,3,4
19406,109,4,5
19407,109,5,7
19408,109,6,6
19410,109,8,8
19411,109,9,9
19412,109,10,10
19413,109,11,17
19414,109,12,11
19417,109,15,13
19418,109,16,12
19419,109,17,14
19420,109,18,15
19421,109,19,16
19423,109,21,18
19424,109,22,20
19426,109,24,19
19580,110,0,1
19581,110,1,2
19582,110,2,3
19583,110,3,4
19584,110,4,5
19585,110,5,7
19586,110,6,6
19588,110,8,8
19589,110,9,9
19590,110,10,10
19591,110,11,17
19592,110,12,11
19595,110,15,12
19596,110,16,13
19597,110,17,14
19598,110,18,15
19599,110,19,16
19601,110,21,18
19602,110,22,19
19603,110,23,20
19758,111,0,1
19759,111,1,2
19760,111,2,3
19761,111,3,4
19762,111,4,5
19763,111,5,7
19764,111,6,6
19766,111,8,8
19767,111,9,9
19768,111,10,10
19769,111,11,17
19770,111,12,11
19773,111,15,12
19774,111,16,13
19775,111,17,14
19776,111,18,15
19777,111,19,16
19779,111,21,18
19780,111,22,19
19781,111,23,20
19936,112,0,1
19937,112,1,2
19938,112,2,3
19939,112,3,4
19940,112,4,5
19941,112,5,7
19942,112,6,6
19944,112,8,8
19945,112,9,9
19946,112,10,10
19947,112,11,17
19948,112,12,11
19951,112,15,12
19952,112,16,13
19953,112,17,14
19954,112,18,15
19955,112,19,16
19957,112,21,18
19958,112,22,19
19959,112,23,20
20114,113,0,1
20115,113,1,2
20116,113,2,3
20117,113,3,4
20118,113,4,5
20119,113,5,7
20120,113,6,6
20122,113,8,8
20123,113,9,9
20124,113,10,10
20125,113,11,17
20126,113,12,11
20129,113,15,12
20130,113,16,13
20131,113,17,14
20132,113,18,15
20133,113,19,16
20135,113,21,18
20136,113,22,19
20137,113,23,20
20292,114,0,1
20293,114,1,2
20294,114,2,3
20295,114,3,4
20296,114,4,5
20297,114,5,7
20298,114,6,6
20300,114,8,8
20301,114,9,9
20302,114,10,10
20303,114,11,17
20304,114,12,11
20307,114,15,12
20308,114,16,13
20309,114,17,14
20310,114,18,15
20311,114,19,16
20313,114,21,18
20314,114,22,19
20315,114,23,20
20470,115,0,1
20471,115,1,2
20472,115,2,3
20473,115,3,4
20474,115,4,5
20475,115,5,7
20476,115,6,6
20478,115,8,8
20479,115,9,9
20480,115,10,10
20481,115,11,17
20482,115,12,11
20485,115,15,12
20486,115,16,13
20487,115,17,14
20488,115,18,15
20489,115,19,16
20491,115,21,18
20492,115,22,19
20493,115,23,20
20648,116,0,1
20649,116,1,2
20650,116,2,3
20651,116,3,4
20652,116,4,5
20653,116,5,7
20654,116,6,6
20656,116,8,8
20657,116,9,9
20658,116,10,10
20659,116,11,17
20660,116,12,11
20663,116,15,12
20664,116,16,13
20665,116,17,14
20666,116,18,15
20667,116,19,16
20669,116,21,18
20670,116,22,19
20671,116,23,20
20826,117,0,1
20827,117,1,2
20828,117,2,3
20829,117,3,4
20830,117,4,5
20831,117,5,7
20832,117,6,6
20834,117,8,8
20835,117,9,9
20836,117,10,10
20837,117,11,17
20838,117,12,11
20841,117,15,12
20842,117,16,13
20843,117,17,14
20844,117,18,15
20845,117,19,16
20847,117,21,18
20848,117,22,19
20849,117,23,20
21004,118,0,1
21005,118,1,2
21006,118,2,3
21007,118,3,4
21008,118,4,5
21009,118,5,7
21010,118,6,6
21012,118,8,8
21013,118,9,9
21014,118,10,10
21015,118,11,17
21016,118,12,11
21019,118,15,12
21020,118,16,13
21021,118,17,14
21022,118,18,15
21023,118,19,16
21025,118,21,18
21026,118,22,19
21027,118,23,20
21182,119,0,1
21183,119,1,2
21184,119,2,3
21185,119,3,4
21186,119,4,5
21187,119,5,7
21188,119,6,6
21190,119,8,8
21191,119,9,9
21192,119,10,10
21193,119,11,17
21194,119,12,11
21197,119,15,12
21198,119,16,13
21199,119,17,14
21200,119,18,15
21201,119,19,16
21203,119,21,18
21204,119,22,19
21205,119,23,20
21360,120,0,1
21361,120,1,2
21362,120,2,3
21363,120,3,4
21364,120,4,5
21365,120,5,7
21366,120,6,6
21368,120,8,8
21369,120,9,9
21370,120,10,10
21371,120,11,17
21372,120,12,11
21375,120,15,12
21376,120,16,13
21377,120,17,14
21378,120,18,15
21379,120,19,16
21381,120,21,18
21382,120,22,19
21383,120,23,20
21538,121,0,1
21539,121,1,2
21540,121,2,3
21541,121,3,4
21542,121,4,5
21543,121,5,7
21544,121,6,6
21546,121,8,8
21547,121,9,9
21548,121,10,10
21549,121,11,17
21550,121,12,11
21553,121,15,12
21554,121,16,13
21555,121,17,14
21556,121,18,15
21557,121,19,16
21559,121,21,18
21560,121,22,19
21561,121,23,20
21716,122,0,1
21717,122,1,2
21718,122,2,3
21719,122,3,4
21720,122,4,5
21721,122,5,7
21722,122,6,6
21724,122,8,8
21725,122,9,9
21726,122,10,10
21727,122,11,17
21728,122,12,11
21731,122,15,12
21732,122,16,13
21733,122,17,14
21734,122,18,15
21735,122,19,16
21737,122,21,18
21738,122,22,19
21739,122,23,20
21894,123,0,1
21895,123,1,2
21896,123,2,3
21897,123,3,4
21898,123,4,5
21899,123,5,12
21900,123,6,10
21902,123,8,6
21903,123,9,7
21904,123,10,8
21905,123,11,17
21906,123,12,9
21909,123,15,11
21910,123,16,13
21911,123,17,14
21912,123,18,15
21913,123,19,16
21915,123,21,18
21916,123,22,19
21917,123,23,20
22072,124,0,1
22073,124,1,2
22074,124,2,3
22075,124,3,4
22076,124,4,5
22077,124,5,12
22078,124,6,10
22080,124,8,6
22081,124,9,7
22082,124,10,8
22084,124,12,9
22087,124,15,11
22088,124,16,13
22089,124,17,14
22090,124,18,15
22091,124,19,16
22093,124,21,17
22094,124,22,18
22095,124,23,19
22097,124,25,20
22250,125,0,1
22251,125,1,2
22252,125,2,3
22253,125,3,4
22254,125,4,5
22255,125,5,12
22256,125,6,10
22258,125,8,6
22259,125,9,7
22260,125,10,8
22262,125,12,9
22265,125,15,11
22266,125,16,13
22267,125,17,14
22268,125,18,15
22269,125,19,16
22271,125,21,17
22272,125,22,18
22273,125,23,19
22275,125,25,20
22428,126,0,1
22429,126,1,2
22430,126,2,3
22431,126,3,4
22432,126,4,5
22433,126,5,12
22434,126,6,10
22436,126,8,6
22437,126,9,7
22438,126,10,8
22440,126,12,9
22443,126,15,11
22444,126,16,13
22445,126,17,14
22446,126,18,15
22447,126,19,16
22449,126,21,17
22450,126,22,18
22451,126,23,19
22453,126,25,20
22606,127,0,1
22607,127,1,2
22608,127,2,3
22609,127,3,4
22610,127,4,5
22611,127,5,12
22612,127,6,10
22614,127,8,6
22615,127,9,7
22616,127,10,8
22618,127,12,9
22621,127,15,11
22622,127,16,13
22623,127,17,14
22624,127,18,15
22625,127,19,16
22627,127,21,17
22628,127,22,18
22629,127,23,19
22631,127,25,20
22784,128,0,1
22785,128,1,2
22786,128,2,3
22787,128,3,4
22788,128,4,5
22789,128,5,12
22790,128,6,10
22792,128,8,6
22793,128,9,7
22794,128,10,8
22796,128,12,9
22799,128,15,11
22800,128,16,13
22801,128,17,14
22802,128,18,15
22803,128,19,16
22805,128,21,17
22806,128,22,18
22807,128,23,19
22809,128,25,20
22962,129,0,1
22963,129,1,2
22964,129,2,3
22965,129,3,4
22966,129,4,5
22967,129,5,12
22968,129,6,10
22970,129,8,6
22971,129,9,7
22972,129,10,8
22974,129,12,9
22977,129,15,11
22978,129,16,13
22979,129,17,14
22980,129,18,15
22981,129,19,16
22983,129,21,17
22984,129,22,18
22985,129,23,19
22987,129,25,20
23140,130,0,1
23141,130,1,2
23142,130,2,3
23143,130,3,4
23144,130,4,5
23145,130,5,12
23146,130,6,10
23148,130,8,6
23149,130,9,7
23150,130,10,8
23152,130,12,9
23155,130,15,11
23156,130,16,13
23157,130,17,14
23158,130,18,15
23159,130,19,16
23161,130,21,17
23162,130,22,18
23163,130,23,19
23165,130,25,20
23318,131,0,1
23319,131,1,2
23320,131,2,3
23321,131,3,4
23322,131,4,5
23323,131,5,12
23324,131,6,10
23326,131,8,6
23327,131,9,7
23328,131,10,8
23330,131,12,9
23333,131,15,11
23334,131,16,13
23335,131,17,14
23336,131,18,15
23337,131,19,16
23339,131,21,17
23340,131,22,18
23341,131,23,19
23343,131,25,20
23496,132,0,1
23497,132,1,2
23498,132,2,3
23499,132,3,4
23500,132,4,5
23501,132,5,12
23502,132,6,10
23504,132,8,6
23505,132,9,7
23506,132,10,8
23508,132,12,9
23511,132,15,11
23512,132,16,16
23513,132,17,13
23514,132,18,14
23515,132,19,15
23516,132,20,20
23518,132,22,17
23519,132,23,18
23521,132,25,19
23674,133,0,1
23675,133,1,2
23676,133,2,3
23677,133,3,4
23678,133,4,5
23679,133,5,12
23680,133,6,10
23682,133,8,6
23683,133,9,7
23684,133,10,8
23686,133,12,9
23689,133,15,11
23690,133,16,16
23691,133,17,13
23692,133,18,14
23693,133,19,15
23694,133,20,20
23696,133,22,17
23697,133,23,18
23699,133,25,19
23852,134,0,1
23853,134,1,2
23854,134,2,3
23855,134,3,4
23856,134,4,5
23857,134,5,12
23858,134,6,10
23860,134,8,6
23861,134,9,7
23862,134,10,8
23864,134,12,9
23867,134,15,11
23868,134,16,16
23869,134,17,13
23870,134,18,14
23871,134,19,15
23872,134,20,20
23874,134,22,17
23875,134,23,18
23877,134,25,19
24030,135,0,1
24031,135,1,2
24032,135,2,3
24033,135,3,4
24034,135,4,5
24035,135,5,12
24036,135,6,10
24038,135,8,6
24039,135,9,7
24040,135,10,8
24042,135,12,9
24045,135,15,11
24046,135,16,16
24047,135,17,13
24048,135,18,14
24049,135,19,15
24050,135,20,20
24052,135,22,17
24053,135,23,18
24055,135,25,19
24208,136,0,1
24209,136,1,2
24210,136,2,3
24211,136,3,4
24212,136,4,5
24213,136,5,12
24214,136,6,10
24216,136,8,6
24217,136,9,7
24218,136,10,8
24220,136,12,9
24223,136,15,11
24224,136,16,16
24225,136,17,13
24226,136,18,14
24227,136,19,15
24228,136,20,20
24230,136,22,17
24231,136,23,18
24233,136,25,19
24386,137,0,1
24387,137,1,2
24388,137,2,3
24389,137,3,4
24390,137,4,5
24391,137,5,12
24392,137,6,10
24394,137,8,6
24395,137,9,7
24396,137,10,8
24398,137,12,9
24401,137,15,11
24402,137,16,16
24403,137,17,13
24404,137,18,14
24405,137,19,15
24406,137,20,20
24408,137,22,17
24409,137,23,18
24411,137,25,19
24564,138,0,1
24565,138,1,2
24566,138,2,3
24567,138,3,4
24568,138,4,5
24569,138,5,12
24570,138,6,10
24572,138,8,6
24573,138,9,7
24574,138,10,8
24576,138,12,9
24579,138,15,11
24580,138,16,16
24581,138,17,13
24582,138,18,14
24583,138,19,15
24584,138,20,20
24586,138,22,17
24587,138,23,18
24589,138,25,19
24742,139,0,1
24743,139,1,2
24744,139,2,3
24745,139,3,4
24746,139,4,5
24747,139,5,12
24748,139,6,10
24750,139,8,6
24751,139,9,7
24752,139,10,8
24754,139,12,9
24757,139,15,11
24758,139,16,16
24759,139,17,13
24760,139,18,14
24761,139,19,15
24762,139,20,20
24764,139,22,17
24765,139,23,18
24767,139,25,19
24920,140,0,1
24921,140,1,2
24922,140,2,3
24923,140,3,4
24924,140,4,5
24925,140,5,12
24926,140,6,10
24928,140,8,6
24929,140,9,7
24930,140,10,8
24932,140,12,9
24935,140,15,11
24936,140,16,16
24937,140,17,13
24938,140,18,14
24939,140,19,15
24940,140,20,20
24942,140,22,17
24943,140,23,18
24945,140,25,19
25098,141,0,1
25099,141,1,2
25100,141,2,3
25101,141,3,4
25102,141,4,5
25103,141,5,12
25104,141,6,10
25106,141,8,6
25107,141,9,7
25108,141,10,8
25110,141,12,9
25113,141,15,11
25114,141,16,16
25115,141,17,13
25116,141,18,14
25117,141,19,15
25118,141,20,20
25120,141,22,17
25121,141,23,18
25123,141,25,19
25276,142,0,1
25277,142,1,2
25278,142,2,3
25279,142,3,4
25280,142,4,5
25281,142,5,12
25282,142,6,10
25284,142,8,6
25285,142,9,7
25286,142,10,8
25288,142,12,9
25291,142,15,11
25292,142,16,16
25293,142,17,13
25294,142,18,14
25295,142,19,15
25296,142,20,20
25298,142,22,17
25299,142,23,18
25301,142,25,19
25454,143,0,1
25455,143,1,2
25456,143,2,3
25457,143,3,4
25458,143,4,5
25459,143,5,12
25460,143,6,10
25462,143,8,6
25463,143,9,7
25464,143,10,8
25466,143,12,9
25469,143,15,11
25470,143,16,16
25471,143,17,13
25472,143,18,14
25473,143,19,15
25474,143,20,20
25476,143,22,17
25477,143,23,18
25479,143,25,19
25632,144,0,1
25633,144,1,2
25634,144,2,3
25635,144,3,4
25636,144,4,5
25637,144,5,12
25638,144,6,10
25640,144,8,6
25641,144,9,7
25642,144,10,8
25644,144,12,9
25647,144,15,11
25648,144,16,16
25649,144,17,13
25650,144,18,14
25651,144,19,15
25652,144,20,20
25654,144,22,17
25655,144,23,18
25657,144,25,19
25810,145,0,1
25811,145,1,2
25812,145,2,3
25813,145,3,4
25814,145,4,5
25815,145,5,12
25816,145,6,10
25818,145,8,6
25819,145,9,7
25820,145,10,8
25822,145,12,9
25825,145,15,11
25826,145,16,16
25827,145,17,13
25828,145,18,14
25829,145,19,15
25830,145,20,20
25832,145,22,17
25833,145,23,18
25835,145,25,19
25988,146,0,1
25989,146,1,2
25990,146,2,3
25991,146,3,4
25992,146,4,5
25993,146,5,12
25994,146,6,10
25996,146,8,6
25997,146,9,7
25998,146,10,8
26000,146,12,9
26003,146,15,11
26004,146,16,16
26005,146,17,13
26006,146,18,14
26007,146,19,15
26008,146,20,20
26010,146,22,17
26011,146,23,18
26013,146,25,19
26166,147,0,1
26167,147,1,2
26168,147,2,3
26169,147,3,4
26170,147,4,5
26171,147,5,12
26172,147,6,10
26174,147,8,6
26175,147,9,7
26176,147,10,8
26178,147,12,9
26181,147,15,11
26182,147,16,16
26183,147,17,13
26184,147,18,14
26185,147,19,15
26186,147,20,20
26188,147,22,17
26189,147,23,18
26191,147,25,19
26344,148,0,1
26345,148,1,2
26346,148,2,3
26347,148,3,4
26348,148,4,5
26349,148,5,12
26350,148,6,10
26352,148,8,6
26353,148,9,7
26354,148,10,8
26356,148,12,9
26359,148,15,11
26360,148,16,16
26361,148,17,13
26362,148,18,14
26363,148,19,15
26364,148,20,20
26366,148,22,17
26367,148,23,18
26369,148,25,19
26522,149,0,1
26523,149,1,2
26524,149,2,3
26525,149,3,4
26526,149,4,5
26527,149,5,12
26528,149,6,10
26530,149,8,6
26531,149,9,7
26532,149,10,8
26534,149,12,9
26537,149,15,11
26538,149,16,16
26539,149,17,13
26540,149,18,14
26541,149,19,15
26544,149,22,17
26545,149,23,18
26547,149,25,19
26548,149,26,20
26700,150,0,1
26701,150,1,2
26702,150,2,3
26703,150,3,4
26704,150,4,5
26705,150,5,12
26706,150,6,10
26708,150,8,6
26709,150,9,7
26710,150,10,8
26712,150,12,9
26715,150,15,11
26716,150,16,16
26717,150,17,13
26718,150,18,14
26719,150,19,15
26722,150,22,17
26723,150,23,18
26725,150,25,19
26726,150,26,20
26878,151,0,1
26879,151,1,2
26880,151,2,3
26881,151,3,4
26882,151,4,5
26883,151,5,12
26884,151,6,10
26886,151,8,6
26887,151,9,7
26888,151,10,8
26890,151,12,9
26893,151,15,11
26894,151,16,16
26895,151,17,13
26896,151,18,14
26897,151,19,15
26900,151,22,17
26901,151,23,18
26903,151,25,19
26904,151,26,20
27056,152,0,1
27057,152,1,2
27058,152,2,3
27059,152,3,4
27060,152,4,5
27061,152,5,12
27062,152,6,10
27064,152,8,6
27065,152,9,7
27066,152,10,8
27068,152,12,9
27071,152,15,11
27072,152,16,16
27073,152,17,13
27074,152,18,14
27075,152,19,15
27078,152,22,17
27079,152,23,18
27081,152,25,19
27082,152,26,20
27234,153,0,1
27235,153,1,2
27236,153,2,3
27237,153,3,4
27238,153,4,5
27239,153,5,12
27240,153,6,10
27242,153,8,6
27243,153,9,7
27244,153,10,8
27246,153,12,9
27249,153,15,11
27250,153,16,16
27251,153,17,13
27252,153,18,14
27253,153,19,15
27256,153,22,17
27257,153,23,18
27259,153,25,19
27260,153,26,20
27412,154,0,1
27413,154,1,2
27414,154,2,3
27415,154,3,4
27416,154,4,5
27417,154,5,12
27418,154,6,10
27420,154,8,6
27421,154,9,7
27422,154,10,8
27424,154,12,9
27427,154,15,11
27428,154,16,16
27429,154,17,13
27430,154,18,14
27431,154,19,15
27434,154,22,17
27435,154,23,18
27437,154,25,19
27438,154,26,20
27590,155,0,1
27591,155,1,2
27592,155,2,3
27593,155,3,4
27594,155,4,5
27595,155,5,12
27596,155,6,10
27598,155,8,6
27599,155,9,7
27600,155,10,8
27602,155,12,9
27605,155,15,11
27606,155,16,16
27607,155,17,13
27608,155,18,14
27609,155,19,15
27612,155,22,17
27613,155,23,18
